자산 결합 강도 TXT 리포트
================================
생성 시각: 2025. 10. 29. 23시 4분 0초
데이터 기준일: 2025-10-28
윈도우: 30일 | 표시 범위: 맞춤 2188일 | 레짐 모드: FFL+EXP
※ 결합 강도는 시장이 얼마나 동조화되어 있는지를 알려주는 맥락 지표이며, 실제 Risk-On/Off 판단은 모멘텀·Guard·Safe-NEG가 결합된 레짐 점수가 담당합니다. 값이 높을수록 자금이 한 방향으로 쏠린 것이므로 Guard·히트맵을 함께 확인하세요.

[범위 요약]
- 표본 구간: 2017-02-15 ~ 2025-10-28 (2188일)
- 사용자 선택: 시작 미지정 ~ 2025-10-28

[0. 산출 로직 및 근거]
- Stability Index = Σ w(i,j)·|corr(i,j)| ÷ Σ w(i,j), 대상 자산: IWM, SPY, TLT, GLD, BTC-USD, 주식-채권 쌍에 더 큰 가중을 적용합니다.
- 하위 지수: (a) 주식-암호화폐(+) = |corr(IWM/SPY, BTC)| 평균, (b) 전통자산(+) = |corr(IWM, SPY, TLT, GLD)| 평균, (c) Safe-NEG(-) = max(0, -corr(주식, TLT/GLD)) 평균.
- Classic Risk Score = 0.70·max(0, corr(IWM, BTC)) + 0.30·Safe-NEG. corr ≥ 0.50 또는 Score ≥ 0.65 → Risk-On, corr ≤ -0.05 또는 Score ≤ 0.30 → Risk-Off.
- Enhanced Mode = Classic Score + 10일 공동 모멘텀(IWM & BTC) + 5일 리스크 폭(IWM·SPY·BTC 상승비중) + Absorption/안정성 Guard. Guard ≥ 0.9 또는 Combo ≤ 0%면 On이 차단됩니다.
- FFL Mode = Classic 점수에 Safe↔Risk 플럭스(J_norm), Flux Intensity, FAR, Guard를 조합한 Classic+Flux 레짐입니다. 추가로 Fick의 제1법칙 관점에서 Diff(확산) = J_norm − 0.50·max(0, mmΔ) − 0.15·max(0, −ΔJ)와 시장 공통 모드 PC1 속도(v_PC1)를 함께 사용해, κ = |Diff| / (|Diff| + λ·|v_PC1|) 상대강도로 On/Off를 가중합니다. 동작: (1) On은 Diff ≥ 동적 문턱이며 κ와 PCON, v_PC1 양(+)을 만족(Strong-On은 1일 확인)하거나 RB_Flux ≥ 0.06 & Combo ≥ +0.10일 때 대안 경로로 통과합니다. (2) Off는 v_PC1 ≤ vOff 또는 Diff ≤ Off 문턱·κ 약세, 혹은 Absorption ≥ mmOff(Guard-only는 2~3일 확인)로 확정합니다.
- 기본 동작은 Classic이며 사용자가 명시적으로 변경한 경우에만 Enhanced/FFL이 적용됩니다.
- 히트맵과 Absorption Ratio는 30일 롤링 상관행렬·1차 고유값 비중으로 계산하며, 동일 데이터가 레짐 Guard에도 쓰입니다.
- 지수 추이 표는 신호 주지수(IWM)와 벤치마크(QQQ)의 종가/일간 수익률을 그대로 나열해 백테스트 결과를 재현할 수 있도록 합니다.

[1. 자산 결합 강도 (Stability Index)]
- 최신 Stability: 0.396 | Smoothed(EMA10): 0.372 | Delta(3-10): +0.027
- 180일 평균: 0.287 | 관측 범위: 2017-02-15 ~ 2025-10-28 (맞춤 2188일)
날짜	Stability	Smoothed	Delta(3-10)
2020-11-02	Risk-Off	0.444	0.101	0.162	-0.101	0.640	0.200	-0.148	2.032	-0.242	-0.044	-0.835	15%	-0.439	36%	0.257	0.505	-21.8%	33%
2020-11-03	Neutral	0.681	0.146	0.173	0.695	0.517	1.333	0.010	-0.473	0.687	0.016	0.053	36%	-0.013	98%	0.164	0.521	+7.3%	33%
2020-11-04	Neutral	0.901	0.028	0.110	0.985	0.878	2.169	-0.249	2.575	0.985	-0.067	0.924	87%	0.022	98%	0.380	0.454	+42.8%	100%
2020-11-05	Neutral	0.535	0.212	0.098	-0.583	0.282	1.173	0.163	1.981	-0.840	0.043	0.621	66%	0.806	51%	0.369	0.497	+67.5%	100%
2020-11-06	Neutral	0.458	0.247	0.085	-0.874	0.407	1.735	0.021	-0.461	-0.921	0.007	0.042	66%	0.761	55%	0.246	0.504	+51.0%	100%
2020-11-09	Risk-On	0.956	0.179	0.126	1.000	1.651	2.351	-0.096	4.992	1.000	-0.079	1.000	100%	0.898	53%	0.397	0.425	+95.5%	100%
2020-11-10	Risk-On	0.970	0.161	0.124	1.000	1.702	2.364	-0.066	-0.779	1.000	-0.002	1.000	100%	0.898	53%	0.264	0.423	+96.2%	100%
2020-11-11	Risk-On	0.976	0.152	0.122	1.000	1.504	2.363	0.002	-0.803	1.000	0.000	1.000	100%	0.925	52%	0.240	0.423	+99.7%	100%
2020-11-12	Risk-On	0.979	0.142	0.155	0.999	1.002	2.366	0.003	0.045	0.999	-0.001	0.999	94%	0.922	52%	0.202	0.422	+99.2%	100%
2020-11-13	Risk-On	0.986	0.125	0.151	0.996	0.782	2.357	0.025	-0.707	0.995	0.000	0.997	94%	0.910	52%	0.131	0.423	+99.8%	100%
2020-11-16	Risk-On	0.985	0.131	0.123	1.000	1.191	2.421	-0.014	-0.128	1.000	-0.010	0.999	100%	0.918	52%	0.149	0.413	+99.9%	100%
2020-11-17	Risk-On	0.983	0.112	0.122	1.000	1.115	2.518	-0.043	0.020	1.000	-0.016	0.999	90%	0.899	53%	0.159	0.397	+99.5%	100%
2020-11-18	Risk-On	0.983	0.140	0.109	1.000	1.548	2.479	0.023	-0.654	0.997	0.006	1.000	100%	0.888	53%	0.124	0.403	+95.0%	100%
2020-11-19	Risk-On	0.976	0.129	0.114	1.000	1.637	2.493	-0.012	-0.919	1.000	-0.002	1.000	100%	0.830	55%	0.101	0.401	+86.4%	100%
2020-11-20	Risk-On	0.972	0.124	0.121	1.000	1.235	2.520	-0.015	-0.530	1.000	-0.004	0.998	88%	0.758	57%	0.092	0.397	+81.7%	100%
2020-11-23	Risk-On	0.965	0.078	0.143	0.998	0.910	2.531	0.015	-0.186	0.998	-0.003	0.989	87%	0.617	62%	0.092	0.394	+74.8%	100%
2020-11-24	Risk-On	0.978	0.082	0.168	0.999	1.019	2.456	0.016	0.266	0.993	0.013	0.997	83%	0.678	59%	0.111	0.407	+89.7%	100%
2020-11-25	Risk-On	0.981	0.085	0.161	1.000	1.047	2.478	-0.010	-0.943	1.000	-0.003	0.997	83%	0.688	59%	0.062	0.403	+87.4%	100%
2020-11-27	Risk-On	0.970	0.073	0.159	1.000	1.123	2.491	0.005	0.514	1.000	-0.002	0.999	87%	0.852	54%	0.121	0.401	+82.4%	100%
2020-11-30	Risk-On	0.962	-0.088	0.151	1.000	1.129	2.499	-0.055	0.920	1.000	-0.001	0.996	82%	0.646	61%	0.159	0.400	+78.1%	100%
2020-12-01	Risk-On	0.950	-0.087	0.161	0.999	1.029	2.502	-0.026	0.857	0.999	-0.001	0.995	100%	0.678	60%	0.168	0.400	+66.9%	100%
2020-12-02	Risk-On	0.961	-0.088	0.161	1.000	1.365	2.504	0.003	-1.130	1.000	-0.000	0.999	100%	0.839	54%	0.084	0.399	+69.8%	100%
2020-12-03	Risk-On	0.976	-0.051	0.159	1.000	1.355	2.502	0.005	-0.565	1.000	0.000	0.999	100%	0.904	53%	0.092	0.400	+85.6%	100%
2020-12-04	Risk-On	0.972	-0.096	0.163	1.000	1.631	2.470	-0.006	-0.356	0.997	0.005	1.000	100%	0.932	52%	0.085	0.405	+80.9%	100%
2020-12-07	Risk-On	0.969	-0.098	0.170	1.000	1.476	2.447	0.001	-0.745	0.998	0.004	1.000	100%	0.924	52%	0.069	0.409	+75.7%	100%
2020-12-08	Risk-On	0.889	-0.123	0.146	0.999	1.311	2.525	-0.086	-0.358	0.999	-0.013	0.998	79%	0.907	52%	0.085	0.396	+64.3%	67%
2020-12-09	Neutral	0.857	-0.101	0.122	0.987	1.020	2.546	0.020	-0.357	0.985	-0.008	0.978	75%	0.847	54%	0.085	0.388	+35.2%	67%
2020-12-10	Neutral	0.850	-0.204	0.159	0.957	0.770	2.395	-0.256	1.209	0.947	0.012	0.967	71%	0.690	58%	0.147	0.399	+42.5%	67%
2020-12-11	Risk-On	0.954	-0.187	0.156	0.997	0.942	2.514	0.015	-0.962	0.997	-0.003	0.984	79%	0.572	64%	0.061	0.397	+61.1%	100%
2020-12-14	Neutral	0.865	-0.209	0.181	0.998	1.148	2.453	-0.081	-0.065	0.993	0.010	0.988	74%	0.735	57%	0.097	0.407	+41.4%	67%
2020-12-15	Neutral	0.948	-0.202	0.190	0.972	0.637	2.363	0.025	-0.497	0.966	0.004	0.975	84%	0.592	62%	0.079	0.411	+63.0%	100%
2020-12-16	Neutral	0.941	-0.263	0.188	0.890	0.365	2.163	-0.125	-0.225	0.878	0.000	0.959	88%	0.322	73%	0.090	0.412	+77.8%	100%
2020-12-17	Risk-On	0.975	-0.243	0.252	0.999	0.957	2.212	0.339	1.610	0.979	0.040	0.997	90%	0.667	59%	0.159	0.452	+91.2%	100%
2020-12-18	Neutral	0.753	-0.371	0.316	0.198	0.354	0.408	-0.218	1.706	0.061	0.033	0.830	73%	-0.056	52%	0.162	0.485	+70.3%	100%
2020-12-21	Neutral	0.923	-0.376	0.341	0.866	0.464	1.745	0.025	-0.313	0.860	0.012	0.928	72%	0.152	85%	0.087	0.496	+65.2%	100%
2020-12-22	Neutral	0.653	-0.347	0.228	0.135	0.558	0.295	-0.037	3.720	0.025	-0.040	0.811	33%	-0.030	45%	0.192	0.456	+55.3%	67%
2020-12-23	Neutral	0.971	-0.344	0.226	0.980	0.627	2.124	0.097	-0.735	0.978	0.005	0.993	96%	0.606	62%	0.070	0.461	+82.8%	100%
2020-12-24	Risk-On	0.983	-0.342	0.229	0.999	0.989	2.148	0.041	-0.820	0.997	0.004	0.999	95%	0.752	57%	0.066	0.465	+90.1%	100%
2020-12-28	Risk-On	0.984	-0.362	0.186	1.000	1.119	2.291	-0.189	0.704	1.000	-0.029	0.999	99%	0.840	54%	0.129	0.436	+97.2%	100%
2020-12-29	Risk-On	0.983	-0.323	0.181	1.000	1.097	2.388	-0.097	-0.210	1.000	-0.018	0.999	98%	0.815	55%	0.091	0.419	+92.5%	100%
2020-12-30	Neutral	0.958	-0.330	0.177	0.978	0.633	2.359	-0.106	-0.712	0.974	-0.004	0.983	91%	0.554	64%	0.084	0.414	+72.5%	100%
2020-12-31	Neutral	0.943	-0.330	0.173	0.902	0.401	2.203	0.002	-0.728	0.891	-0.005	0.978	98%	0.535	62%	0.101	0.409	+78.0%	100%
2021-01-04	Risk-Off	0.248	-0.408	0.180	-0.997	0.831	2.423	-0.137	1.808	-1.283	0.002	-0.909	2%	-0.819	61%	0.212	0.412	+1.9%	33%
2021-01-05	Neutral	0.905	-0.363	0.195	0.836	0.361	2.028	0.076	-0.425	0.836	0.001	0.924	98%	0.040	95%	0.113	0.412	+57.1%	100%
2021-01-06	Risk-On	0.976	-0.198	0.278	1.000	1.587	2.401	0.004	1.874	0.998	0.004	1.000	97%	0.837	54%	0.166	0.416	+92.9%	100%
2021-01-07	Risk-On	0.988	-0.144	0.271	1.000	1.760	2.409	0.052	-0.052	1.000	-0.001	1.000	97%	0.915	52%	0.098	0.415	+98.1%	100%
2021-01-08	Risk-On	0.986	-0.161	0.210	1.000	1.937	2.522	-0.123	0.204	1.000	-0.019	1.000	100%	0.942	51%	0.109	0.397	+97.0%	100%
2021-01-11	Risk-On	0.986	-0.120	0.210	1.000	1.934	2.535	-0.008	-0.069	1.000	-0.002	1.000	100%	0.956	51%	0.102	0.394	+95.8%	100%
2021-01-12	Risk-On	0.983	-0.166	0.214	1.000	1.885	2.522	-0.086	0.112	0.999	0.002	1.000	100%	0.945	51%	0.105	0.397	+93.8%	100%
2021-01-13	Risk-On	0.987	-0.091	0.227	1.000	1.928	2.532	-0.063	0.133	1.000	-0.001	1.000	100%	0.957	51%	0.106	0.395	+97.4%	100%
2021-01-14	Risk-On	0.982	-0.059	0.239	1.000	1.943	2.552	-0.106	0.868	1.000	-0.003	1.000	100%	0.955	51%	0.135	0.392	+95.9%	100%
2021-01-15	Risk-On	0.967	0.025	0.223	1.000	1.808	2.481	0.159	0.152	0.994	0.011	1.000	100%	0.926	52%	0.106	0.403	+77.3%	100%
2021-01-19	Risk-On	0.984	0.010	0.206	1.000	1.956	2.516	0.002	-0.662	1.000	-0.006	1.000	100%	0.958	51%	0.073	0.397	+91.0%	100%
2021-01-20	Risk-On	0.966	0.063	0.171	1.000	1.820	2.630	-0.178	0.440	1.000	-0.017	1.000	100%	0.943	51%	0.118	0.380	+77.4%	100%
2021-01-21	Neutral	0.857	0.143	0.153	1.000	1.456	2.707	0.002	0.092	1.000	-0.011	0.999	83%	0.823	55%	0.104	0.369	+34.5%	67%
2021-01-22	Neutral	0.845	0.183	0.163	0.995	0.826	2.692	-0.030	-0.488	0.994	0.000	0.984	79%	0.524	65%	0.080	0.370	+20.7%	67%
2021-01-25	Neutral	0.468	0.189	0.169	-0.490	0.221	1.326	-0.079	-0.290	-0.712	-0.000	0.439	69%	0.099	88%	0.088	0.369	+15.4%	67%
2021-01-26	Neutral	0.516	0.202	0.171	-0.369	0.134	0.987	0.046	-0.774	-0.370	0.004	0.634	34%	0.269	58%	0.068	0.373	+32.0%	67%
2021-01-27	Risk-Off	0.140	0.253	0.174	-1.000	1.118	2.527	-0.282	0.138	-1.106	0.022	-0.995	0%	-0.801	58%	0.106	0.396	-49.1%	0%
2021-01-28	Risk-Off	0.189	0.233	0.177	-0.869	0.333	2.192	0.016	-0.606	-0.870	0.001	-0.852	0%	-0.499	64%	0.075	0.396	-35.9%	0%
2021-01-29	Risk-Off	0.111	0.241	0.153	-1.000	1.144	2.617	0.012	0.085	-1.019	-0.014	-0.998	0%	-0.871	54%	0.104	0.382	-78.4%	0%
2021-02-01	Risk-Off	0.292	0.219	0.124	-0.793	0.270	2.112	0.182	-0.135	-0.793	-0.007	-0.559	0%	-0.248	76%	0.094	0.375	-16.9%	33%
2021-02-02	Neutral	0.821	0.219	0.147	0.953	0.465	2.471	0.032	-0.185	0.947	0.010	0.777	80%	0.340	74%	0.092	0.385	+8.5%	67%
2021-02-03	Neutral	0.764	0.219	0.147	0.998	0.841	2.584	0.010	-1.018	0.997	0.001	0.859	42%	0.406	71%	0.059	0.386	+3.5%	33%
2021-02-04	Risk-On	0.955	0.190	0.177	1.000	1.550	2.587	0.012	-0.195	1.000	0.001	0.999	100%	0.877	53%	0.092	0.387	+64.0%	100%
2021-02-05	Risk-On	0.966	0.188	0.178	1.000	1.744	2.556	0.034	-0.605	0.998	0.005	1.000	100%	0.915	52%	0.075	0.391	+73.1%	100%
2021-02-08	Risk-On	0.975	0.288	0.138	1.000	1.893	2.594	0.107	0.487	1.000	-0.006	1.000	100%	0.940	52%	0.120	0.385	+86.6%	100%
2021-02-09	Risk-On	0.982	0.288	0.140	1.000	1.876	2.587	0.009	-1.027	0.999	0.001	1.000	100%	0.941	52%	0.059	0.387	+88.4%	100%
2021-02-10	Risk-On	0.990	0.347	0.151	1.000	1.841	2.503	0.100	-0.367	0.993	0.013	1.000	92%	0.951	51%	0.085	0.400	+98.6%	100%
2021-02-11	Risk-On	0.991	0.345	0.142	1.000	1.924	2.495	0.019	-0.893	0.999	0.001	1.000	100%	0.956	51%	0.064	0.401	+97.4%	100%
2021-02-12	Risk-On	0.993	0.342	0.145	1.000	1.955	2.505	-0.008	-0.990	1.000	-0.002	1.000	100%	0.960	51%	0.060	0.399	+99.5%	100%
2021-02-16	Risk-On	0.990	0.330	0.113	1.000	1.987	2.559	0.012	-0.248	1.000	-0.008	1.000	100%	0.962	51%	0.089	0.391	+98.7%	100%
2021-02-17	Risk-On	0.980	0.373	0.111	1.000	1.929	2.509	0.042	1.196	0.996	0.008	1.000	100%	0.948	51%	0.147	0.399	+94.8%	100%
2021-02-18	Risk-On	0.981	0.365	0.098	1.000	1.816	2.547	-0.006	-0.693	1.000	-0.006	1.000	100%	0.941	52%	0.071	0.393	+87.7%	100%
2021-02-19	Risk-On	0.960	0.352	0.051	1.000	1.367	2.592	-0.032	1.456	1.000	-0.007	0.998	100%	0.848	54%	0.155	0.386	+75.7%	100%
2021-02-22	Neutral	0.862	0.342	0.030	0.993	0.709	2.676	-0.050	0.121	0.992	-0.015	0.916	40%	0.582	63%	0.115	0.371	+41.4%	67%
2021-02-23	Risk-Off	0.605	0.376	0.029	0.485	0.203	1.279	-0.054	-0.257	0.405	0.008	-0.737	11%	-0.561	42%	0.104	0.379	-22.7%	33%
2021-02-24	Neutral	0.839	0.378	0.036	0.994	0.723	2.627	-0.071	-0.718	0.994	-0.001	0.698	31%	0.071	93%	0.082	0.378	+15.3%	67%
2021-02-25	Risk-Off	0.658	0.457	0.000	0.798	0.273	1.830	-0.337	2.319	0.740	0.058	-0.750	33%	-0.846	47%	0.176	0.436	-40.3%	33%
2021-02-26	Risk-Off	0.549	0.500	0.000	0.720	0.227	1.650	-0.075	2.166	0.708	0.000	-0.920	30%	-0.893	44%	0.173	0.436	-64.2%	0%
2021-03-01	Risk-Off	0.749	0.511	0.014	0.997	0.827	2.205	-0.184	0.096	0.989	0.016	0.465	26%	-0.362	73%	0.104	0.452	-6.2%	33%
2021-03-02	Risk-Off	0.632	0.498	0.008	0.929	0.412	2.120	0.022	-0.324	0.918	-0.014	-0.803	20%	-0.726	56%	0.086	0.438	-41.2%	0%
2021-03-03	Risk-Off	0.587	0.495	0.001	0.793	0.270	1.819	0.012	-0.983	0.773	-0.002	-0.928	20%	-0.826	48%	0.060	0.436	-55.3%	0%
2021-03-04	Risk-Off	0.554	0.516	0.002	0.729	0.232	1.630	-0.092	-0.374	0.714	0.011	-0.969	20%	-0.890	44%	0.084	0.447	-69.5%	0%
2021-03-05	Risk-Off	0.570	0.512	0.000	0.790	0.268	1.736	-0.048	-0.553	0.786	0.008	-0.950	22%	-0.886	47%	0.077	0.455	-69.7%	0%
2021-03-08	Risk-Off	0.640	0.503	0.000	0.967	0.512	2.124	-0.004	-0.820	0.967	0.000	-0.766	23%	-0.773	56%	0.066	0.455	-45.5%	0%
2021-03-09	Neutral	0.854	0.512	0.000	1.000	1.147	2.121	0.046	0.571	0.992	0.016	0.959	46%	0.111	90%	0.124	0.471	+33.5%	67%
2021-03-10	Neutral	0.849	0.506	0.000	0.999	0.927	2.111	-0.009	-1.045	0.998	0.002	0.867	45%	-0.095	91%	0.058	0.473	+21.4%	67%
2021-03-11	Risk-On	0.984	0.472	0.000	1.000	1.534	2.158	-0.059	-0.392	1.000	-0.010	1.000	100%	0.824	55%	0.084	0.463	+92.0%	100%
2021-03-12	Risk-On	0.988	0.503	0.000	1.000	1.179	2.143	0.065	-0.719	0.998	0.003	0.999	100%	0.874	53%	0.070	0.467	+95.1%	100%
2021-03-15	Risk-On	0.966	0.515	0.000	0.992	0.692	2.100	0.027	-0.725	0.988	0.006	0.994	99%	0.812	55%	0.070	0.472	+75.2%	100%
2021-03-16	Risk-On	0.974	0.551	0.000	0.999	0.951	2.115	0.034	-0.333	0.999	-0.000	0.998	100%	0.845	54%	0.086	0.472	+83.3%	100%
2021-03-17	Neutral	0.972	0.545	0.000	0.945	0.446	1.971	-0.012	-0.509	0.934	0.007	0.996	100%	0.926	50%	0.079	0.480	+93.4%	100%
2021-03-18	Neutral	0.969	0.552	0.000	0.935	0.424	1.919	0.047	-0.748	0.929	0.008	0.996	100%	0.920	50%	0.069	0.487	+92.5%	100%
2021-03-19	Neutral	0.833	0.582	0.000	0.454	0.312	0.892	0.034	0.246	0.371	0.021	0.976	73%	0.888	29%	0.110	0.509	+80.4%	100%
2021-03-22	Neutral	0.721	0.580	0.000	0.058	0.392	0.116	-0.085	-0.340	-0.002	-0.012	0.938	70%	0.867	0%	0.086	0.497	+65.0%	100%
2021-03-23	Risk-Off	0.341	0.516	0.000	-0.619	0.502	1.308	0.088	0.916	-0.721	-0.023	-0.511	21%	-0.043	94%	0.137	0.474	-7.5%	33%
2021-03-24	Risk-Off	0.145	0.534	0.008	-0.973	0.591	2.067	-0.027	-0.687	-1.026	-0.003	-0.976	2%	-0.661	61%	0.072	0.471	-54.4%	0%
2021-03-25	Risk-Off	0.128	0.490	0.012	-0.980	0.603	2.108	0.063	-0.692	-0.981	-0.006	-0.989	2%	-0.785	56%	0.071	0.465	-70.2%	0%
2021-03-26	Risk-Off	0.236	0.527	0.012	-0.962	0.554	2.005	-0.086	-0.409	-0.970	0.015	-0.912	16%	-0.371	72%	0.083	0.480	-31.8%	33%
2021-03-29	Risk-Off	0.776	0.465	0.004	0.868	0.593	1.842	0.111	-0.368	0.868	-0.009	-0.257	33%	-0.559	61%	0.084	0.471	-15.6%	67%
2021-03-30	Risk-Off	0.806	0.476	0.001	0.980	0.577	2.113	0.036	-0.019	0.980	-0.007	0.105	45%	-0.587	63%	0.099	0.464	-12.6%	67%
2021-03-31	Risk-Off	0.786	0.497	0.000	0.940	0.451	1.997	-0.021	-0.769	0.931	0.007	-0.227	39%	-0.648	59%	0.068	0.471	-25.2%	67%
2021-04-01	Neutral	0.849	0.491	0.000	0.952	0.601	2.010	-0.011	-0.245	0.951	0.003	0.917	43%	0.495	66%	0.090	0.474	+36.7%	67%
2021-04-05	Neutral	0.857	0.463	0.000	0.994	0.836	2.099	0.077	-0.460	0.994	-0.000	0.954	44%	0.411	71%	0.081	0.474	+33.0%	67%
2021-04-06	Neutral	0.869	0.461	0.000	0.951	0.564	1.970	-0.007	-0.254	0.940	0.009	0.958	36%	0.713	57%	0.089	0.483	+56.7%	67%
2021-04-07	Neutral	0.940	0.501	0.000	0.947	0.451	1.933	0.066	-0.723	0.943	0.008	0.977	97%	0.807	54%	0.070	0.490	+60.6%	100%
2021-04-08	Neutral	0.963	0.505	0.000	0.909	0.381	1.835	-0.009	-0.588	0.901	0.005	0.993	98%	0.933	49%	0.076	0.495	+93.7%	100%
2021-04-09	Neutral	0.954	0.445	0.000	0.937	0.429	2.077	-0.202	2.158	0.937	-0.044	0.992	99%	0.912	51%	0.172	0.451	+87.1%	100%
2021-04-12	Neutral	0.943	0.438	0.000	0.979	0.573	2.162	-0.003	3.439	0.978	0.002	0.957	86%	0.755	56%	0.190	0.453	+66.9%	100%
2021-04-13	Neutral	0.769	0.346	0.000	0.194	0.133	0.417	-0.219	1.784	0.070	0.013	0.807	70%	0.938	7%	0.164	0.466	+87.0%	100%
2021-04-14	Neutral	0.667	0.308	0.000	-0.216	0.179	0.461	-0.138	-0.480	-0.278	0.003	0.590	68%	0.930	23%	0.080	0.468	+79.4%	100%
2021-04-15	Neutral	0.571	0.340	0.000	-0.576	0.210	1.217	0.074	-0.131	-0.632	0.005	0.338	68%	0.928	41%	0.094	0.473	+74.0%	100%
2021-04-16	Neutral	0.567	0.272	0.000	-0.507	0.356	1.155	-0.188	0.568	-0.507	-0.034	0.182	70%	0.870	37%	0.124	0.439	+56.0%	100%
2021-04-19	Risk-Off	0.277	0.319	0.000	-0.905	0.505	1.981	-0.012	0.098	-0.974	0.018	-0.748	26%	0.632	61%	0.104	0.457	-3.3%	33%
2021-04-20	Risk-Off	0.247	0.298	0.000	-0.987	0.661	2.141	0.171	0.420	-1.001	0.004	-0.894	5%	0.429	70%	0.118	0.461	-10.9%	33%
2021-04-21	Neutral	0.387	0.173	0.003	-0.806	0.290	1.937	-0.027	1.672	-0.806	-0.045	0.077	43%	0.840	49%	0.197	0.416	+24.9%	67%
2021-04-22	Risk-Off	0.252	0.159	0.006	-0.937	0.429	2.266	-0.085	-0.523	-0.957	-0.003	-0.677	0%	0.476	67%	0.153	0.413	-15.6%	33%
2021-04-23	Neutral	0.401	0.105	0.000	-0.693	0.213	1.697	0.032	-0.383	-0.693	-0.005	0.149	41%	0.781	47%	0.180	0.408	+8.7%	67%
2021-04-26	Neutral	0.444	0.138	0.000	-0.602	0.174	1.457	-0.013	-0.659	-0.604	0.005	0.418	39%	0.872	41%	0.137	0.413	+24.4%	67%
2021-04-27	Neutral	0.572	0.147	0.000	-0.091	0.211	0.221	-0.017	-1.163	-0.091	-0.001	0.719	55%	0.789	10%	0.095	0.412	+21.4%	67%
2021-04-28	Neutral	0.455	0.166	0.000	-0.567	0.230	1.378	-0.023	-0.996	-0.639	-0.000	0.527	41%	0.832	43%	0.085	0.412	+22.1%	67%
2021-04-29	Neutral	0.803	0.154	0.000	0.870	0.413	2.122	-0.018	-0.448	0.870	-0.002	0.908	70%	0.434	67%	0.088	0.410	+10.6%	67%
2021-04-30	Risk-Off	0.758	0.065	0.027	0.860	0.329	2.285	-0.149	1.339	0.859	-0.033	0.630	97%	-0.233	79%	0.206	0.377	-19.5%	67%
2021-05-03	Neutral	0.695	0.059	0.026	0.024	0.133	0.064	0.060	-0.892	-0.102	0.001	0.717	62%	0.816	11%	0.129	0.377	+52.0%	100%
2021-05-04	Neutral	0.846	0.077	0.046	0.984	0.651	2.504	0.179	0.523	0.976	0.016	0.965	76%	0.671	59%	0.122	0.393	+29.2%	67%
2021-05-05	Neutral	0.735	0.070	0.009	0.853	0.321	2.219	0.107	0.342	0.833	-0.009	0.478	31%	-0.081	91%	0.122	0.384	+17.5%	33%
2021-05-06	Neutral	0.599	0.014	0.000	-0.406	0.272	1.048	-0.135	-0.078	-0.596	0.003	0.468	67%	0.795	43%	0.107	0.387	+61.1%	100%
2021-05-07	Neutral	0.390	0.060	0.000	-0.943	0.522	2.344	0.061	-0.011	-1.031	0.015	-0.260	8%	0.729	59%	0.100	0.402	+52.6%	67%
2021-05-10	Risk-Off	0.304	0.036	0.000	-0.995	1.024	2.386	-0.079	1.097	-1.011	0.015	-0.972	8%	-0.215	82%	0.144	0.417	-16.2%	67%
2021-05-11	Risk-Off	0.217	0.137	0.000	-0.999	1.171	2.443	-0.106	0.706	-0.999	-0.008	-0.994	10%	-0.449	69%	0.129	0.409	-36.9%	33%
2021-05-12	Risk-Off	0.091	0.346	0.000	-1.000	1.197	1.886	-0.606	4.109	-1.061	0.121	-0.999	5%	-0.792	57%	0.194	0.530	-89.5%	0%
2021-05-13	Risk-Off	0.111	0.353	0.000	-1.000	1.164	1.853	-0.056	-0.356	-1.004	0.010	-0.998	12%	-0.739	58%	0.085	0.540	-80.7%	0%
2021-05-14	Risk-Off	0.147	0.344	0.000	-0.995	0.978	1.844	-0.025	-0.923	-0.995	-0.000	-0.971	13%	-0.371	73%	0.063	0.539	-48.3%	0%
2021-05-17	Risk-Off	0.128	0.295	0.000	-0.993	0.955	1.859	-0.003	0.289	-0.993	-0.006	-0.979	16%	-0.551	64%	0.112	0.534	-62.8%	0%
2021-05-18	Risk-Off	0.134	0.295	0.000	-0.987	0.978	1.839	0.010	-0.966	-0.989	0.003	-0.972	23%	-0.595	62%	0.061	0.537	-62.8%	0%
2021-05-19	Risk-Off	0.122	0.297	0.000	-0.995	1.007	1.854	-0.064	-0.854	-0.996	-0.000	-0.987	16%	-0.677	60%	0.065	0.537	-72.6%	0%
2021-05-20	Risk-Off	0.134	0.297	0.000	-0.983	0.928	1.829	-0.018	-0.605	-0.983	0.001	-0.970	17%	-0.610	62%	0.075	0.537	-63.2%	0%
2021-05-21	Risk-Off	0.111	0.280	0.000	-0.999	0.962	1.835	-0.004	-0.456	-1.005	0.007	-0.997	17%	-0.714	58%	0.081	0.544	-81.7%	0%
2021-05-24	Risk-Off	0.312	0.299	0.000	-0.986	0.634	1.792	-0.035	-0.791	-0.989	0.006	-0.892	33%	0.347	74%	0.068	0.550	-17.6%	67%
2021-05-25	Risk-Off	0.311	0.308	0.000	-0.998	0.846	1.851	0.004	-0.524	-0.999	-0.011	-0.952	28%	0.586	63%	0.078	0.539	-14.8%	67%
2021-05-26	Neutral	0.390	0.325	0.000	-0.882	0.346	1.644	0.023	-0.956	-0.882	-0.003	0.120	28%	0.878	50%	0.061	0.536	+33.6%	67%
2021-05-27	Neutral	0.365	0.317	0.000	-0.940	0.435	1.813	0.014	0.326	-0.949	-0.018	0.078	31%	0.846	53%	0.114	0.519	+27.7%	67%
